timestamp,branch,commit_sha,benchmark_name,mean_ns,stddev_ns,median_ns,lower_ns,upper_ns,comments
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,fib 5 wasm transpiled to rust,7.037685604671265,0.258449554548358,6.9770025835377005,6.999174659122539,7.096319921814434,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,"gcd(46368,28657) plain rust",27.245181261976512,0.8562532645658505,26.94299874976344,27.09484179985255,27.427279797235887,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,"gcd(46368,28657) wasm transpiled to rust",102.0073599931256,2.396153186446184,101.32044822834186,101.55669920312128,102.49030361999934,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,isqrt 1000000 plain rust,27.479838757170295,0.4910839887980637,27.2907258006217,27.39123795143045,27.581383786669704,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,isqrt 1000000 wasm transpiled to rust,47.42205281125755,1.2748993092021268,47.20572327464493,47.18394081339503,47.67666511061311,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,memsort 100 plain rust,2936.1156462629174,65.09764496177583,2917.6443859173623,2923.8298083550126,2949.158270943901,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,memsort 100 wasm transpiled to rust,40146.99332262831,270.88348492814873,40082.1568627451,40099.35909509535,40205.236653870496,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,popcount 0xDEADBEEF plain rust,1.6944857677309773,0.1022614534291038,1.6714785674240047,1.6788441264304348,1.7176225819605695,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,popcount 0xDEADBEEF wasm transpiled to rust,1.7874677247872441,0.02222098231203636,1.7792347298843803,1.7834333523677572,1.7920715855706841,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,sum_recursive 100 plain rust,0.8038946775628982,0.006625534829952705,0.8010593004874551,0.802668753976874,0.8052506892030107,
2026-03-23T09:39:07Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,sum_recursive 100 wasm transpiled to rust,0.8029075716454104,0.007307743885673268,0.8004326718713257,0.8015998218339683,0.8044403622450427,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 27 plain rust,76.15488099664772,13.64798487321396,73.79743647721313,74.33236103185894,79.30093349083351,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 27 wasm transpiled to rust,101.42115420816661,6.723966315495811,100.12763102173164,100.23078645472184,102.84116345008916,
2026-03-23T09:42:39Z,main,5cb6c33f2710907bea844986d19aa981fd93ffe9,collatz 871 plain rust,139.195223097362,2.6259802004726556,138.1754842993781,138.7213395751206,139.7456271189636,
